MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,FEN_IndoorArea,FE_SalePrice_Per_IndoorArea,FEN_LotArea_Per_IndoorArea,FEN_MasVnrArea_Per_IndoorArea,FEN_BsmtFinSF1_Per_IndoorArea,FEN_BsmtFinSF2_Per_IndoorArea,FEN_BsmtUnfSF_Per_IndoorArea,FEN_TotalBsmtSF_Per_IndoorArea,FEN_1stFlrSF_Per_IndoorArea,FEN_2ndFlrSF_Per_IndoorArea,FEN_LowQualFinSF_Per_IndoorArea,FEN_GrLivArea_Per_IndoorArea,FEN_GarageArea_Per_IndoorArea,FEN_WoodDeckSF_Per_IndoorArea,FEN_OpenPorchSF_Per_IndoorArea,FEN_EnclosedPorch_Per_IndoorArea,FEN_3SsnPorch_Per_IndoorArea,FEN_ScreenPorch_Per_IndoorArea,FEN_PoolArea_Per_IndoorArea,FEC_ExterQual_dual,FEC_LotShape_dual,FEC_ExterCond_dual,FEC_BsmtQual_dual,FEC_BsmtCond_dual,FEC_BsmtExposure_dual,FEC_BsmtFinType1_dual,FEC_BsmtFinType2_dual,FEC_HeatingQC_dual,FEC_Functional_dual,FEC_KitchenQual_dual,FEC_GarageQual_dual,FEC_GarageFinish_dual,FEC_GarageCond_dual,FEC_PavedDrive_dual,FEC_PoolQC_dual,FEC_Fence_dual,FEC_FireplaceQu_dual,FEC_Alley_dual,FEC_OverallQual_dual,FEC_OverallCond_dual,FEC_BsmtFullBath_dual,FEC_BsmtHalfBath_dual,FEC_FullBath_dual,FEC_HalfBath_dual,FEC_BedroomAbvGr_dual,FEC_KitchenAbvGr_dual,FEC_TotRmsAbvGrd_dual,FEC_Fireplaces_dual,FEC_GarageCars_dual,FEC_YearBuilt_dual,FEC_YearRemodAdd_dual,FEC_MoSold_dual,FEC_YrSold_dual,FEC_GarageYrBlt_dual,FEC_LotArea_dual,FEC_MasVnrArea_dual,FEC_BsmtFinSF1_dual,FEC_BsmtFinSF2_dual,FEC_BsmtUnfSF_dual,FEC_TotalBsmtSF_dual,FEC_1stFlrSF_dual,FEC_2ndFlrSF_dual,FEC_LowQualFinSF_dual,FEC_GrLivArea_dual,FEC_GarageArea_dual,FEC_WoodDeckSF_dual,FEC_OpenPorchSF_dual,FEC_EnclosedPorch_dual,FEC_3SsnPorch_dual,FEC_ScreenPorch_dual,FEC_PoolArea_dual,FEC_MiscVal_dual,FEC_LotFrontage_dual,FEN_YearAfterRemode,FEN_YearAfterbuilt,FEN_TotRmsAbvGrd_Per_GrLivArea,FEN_BsmtTotalbath,FEN_GrLivTotalbath
50,RM,100.0,12665,Pave,1,2,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,2,1,0,1,0,876,876,GasA,4,Y,SBrkr,876,540,0,1416,0,0,1,1,4,1,2,7,7,1,4,Detchd,1949,1,3,720,3,3,3,418,0,194,0,0,0,0,0,None,0,6,2008,WD,Normal,153900,2292.01,67.14630389919765,5.525717601581144,0.0,0.0,0.0,0.38219728535215813,0.38219728535215813,0.38219728535215813,0.23560106631297417,0.0,0.6177983516651323,0.3141347550839656,0.18237267725708,0.0,0.08464186456429072,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,58,93,0.004943499333686911,0,2
85,RL,0.0,16647,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,4,5,1390,1,0,0,1390,GasA,3,Y,SBrkr,1701,0,0,1701,1,0,2,0,3,1,2,6,5,2,3,Basment,1975,3,2,611,3,3,3,0,0,0,0,0,0,0,0,None,0,1,2007,WD,Normal,171000,3091.01,55.32172332020925,5.385618293049844,0.0,0.44969120125784123,0.0,0.0,0.44969120125784123,0.5503055635536604,0.0,0.0,0.5503055635536604,0.19767001724355468,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,26,32,0.0035273347869871916,1,2
60,RL,75.0,9317,Pave,0,1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137.0,4,3,PConc,3,3,1,5,513,1,0,227,740,GasA,5,Y,SBrkr,1006,769,0,1775,1,0,2,1,3,1,3,7,7,1,3,Attchd,1993,1,2,425,3,3,3,234,72,192,0,0,0,0,0,None,0,7,2009,WD,Normal,213000,2515.01,84.69151216098544,3.7045578347601,0.054472944441572795,0.20397533210603536,0.0,0.09025809042508777,0.2942334225311231,0.39999840954906735,0.30576419179247794,0.0,0.7057626013415453,0.16898541158882072,0.09304137955713893,0.02862811678681198,0.07634164476483195,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,16,16,0.003943659750050845,1,3
20,RL,36.0,15523,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,2,3,3,4,460,1,0,404,864,GasA,5,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,2,5,7,1,2,Attchd,1972,1,1,338,3,3,3,0,0,0,0,0,0,0,0,None,0,8,2009,WD,Normal,133500,1728.01,77.25649735823288,8.983165606680517,0.0,0.266202163181926,0.0,0.23379494331630024,0.49999710649822626,0.49999710649822626,0.0,0.0,0.49999710649822626,0.1956007199032413,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,37,37,0.005787030339085256,1,1
50,RL,75.0,45600,Pave,0,3,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,1,1,0,1,0,907,907,GasA,3,Y,SBrkr,1307,1051,0,2358,0,0,3,0,5,1,2,10,7,1,4,Detchd,1908,1,2,360,2,3,3,486,40,0,0,175,0,0,0,None,0,9,2008,WD,Normal,240000,3265.01,73.50666613578518,13.966266565799184,0.0,0.0,0.0,0.27779394243815486,0.27779394243815486,0.4003050526644635,0.32189794211962597,0.0,0.7222029947840894,0.11025999920367778,0.148850998924965,0.012251111022630864,0.0,0.0,0.05359861072401003,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,11,100,0.004240880304970184,0,3
80,RL,80.0,9600,Pave,0,1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360.0,4,4,CBlock,2,3,1,1,0,1,0,528,528,GasA,5,Y,SBrkr,1094,761,0,1855,0,0,2,1,3,1,2,7,7,1,3,Attchd,1976,2,2,512,3,3,3,113,100,0,0,0,0,0,0,None,0,8,2007,WD,Normal,187000,2383.01,78.47218433829484,4.028518554265403,0.15106944578495263,0.0,0.0,0.2215685204845972,0.2215685204845972,0.45908326024649493,0.31934402289541375,0.0,0.7784272831419087,0.21485432289415485,0.04741902048249902,0.04196373494026462,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,13,31,0.003773582871383897,0,3
120,RM,36.0,4435,Pave,0,1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,3,3,3,6,659,1,0,189,848,GasA,5,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,3,3,7,0,0,Attchd,2003,3,2,420,3,3,3,140,0,0,0,0,0,0,0,None,0,11,2007,WD,Normal,131500,1696.01,77.53492019504603,2.6149609966922367,0.10023525804682755,0.3885590297227021,0.0,0.11143802218147299,0.4999970519041751,0.4999970519041751,0.0,0.0,0.4999970519041751,0.24764004929216218,0.0825466830973874,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,4,4,0.0035377316772032107,1,1
120,RL,0.0,3196,Pave,0,1,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,3,3,4,1,0,1,0,1273,1273,GasA,5,Y,SBrkr,1456,0,0,1456,0,0,2,0,2,1,3,7,7,1,3,Attchd,2003,3,2,400,3,3,3,143,20,0,0,0,0,0,0,None,0,5,2006,WD,Normal,215000,2729.01,78.78314846775936,1.1711206628044601,0.014657329947490114,0.0,0.0,0.4664695255788729,0.4664695255788729,0.5335268100886401,0.0,0.0,0.5335268100886401,0.14657329947490114,0.05239995456227716,0.007328664973745057,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,3,3,0.0048076890057081,0,2
75,RL,53.0,7128,Pave,0,1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,2,3,1,3,364,1,0,554,918,GasA,4,Y,SBrkr,918,728,0,1646,0,0,2,0,4,1,2,7,7,2,4,Detchd,1941,1,1,240,3,3,3,0,0,0,0,126,0,0,3,None,0,8,2007,WD,Normal,164000,2564.01,63.96230903935631,2.78002035873495,0.0,0.14196512494101035,0.0,0.2160678000475817,0.35803292498859207,0.35803292498859207,0.2839302498820207,0.0,0.6419631748706128,0.09360337908198485,0.0,0.0,0.0,0.0,0.049141774018042046,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,57,66,0.004252731316688143,0,2
80,RL,0.0,12095,Pave,0,2,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,115.0,3,4,CBlock,2,3,4,3,564,1,0,563,1127,GasA,3,Y,SBrkr,1445,0,0,1445,0,0,1,1,3,1,2,7,7,1,2,Attchd,1964,2,2,645,3,3,3,180,0,0,0,0,0,0,3,None,0,8,2009,WD,Normal,158000,2572.01,61.43055431355243,4.7025478128001055,0.04471211231682613,0.21928375084078208,0.0,0.21889494986411404,0.4381787007048961,0.5618174112853371,0.0,0.0,0.5618174112853371,0.2507766299508944,0.0699841758002496,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,45,45,0.004844287304991484,0,2
20,RL,102.0,17920,Pave,0,1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,None,0.0,3,3,CBlock,2,3,2,5,306,3,1085,372,1763,GasA,3,Y,SBrkr,1779,0,0,1779,1,0,1,1,3,1,2,6,7,1,4,Attchd,1955,1,2,454,3,3,3,0,418,0,0,312,0,0,0,None,0,7,2006,WD,Abnorml,170000,3542.01,47.995347274570086,5.059274253884094,0.0,0.08639162509422615,0.30632324584063847,0.10502511285964748,0.4977399837945121,0.5022571929497658,0.0,0.0,0.5022571929497658,0.12817580978032247,0.0,0.11801208918100174,0.0,0.0,0.08808557852744628,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,32,51,0.0033726793857901147,1,2
20,RL,0.0,6897,Pave,0,2,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,2,3,1,5,659,1,0,381,1040,GasA,5,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,2,6,7,0,0,Detchd,1962,1,1,260,3,3,3,0,104,0,0,0,0,0,0,None,0,4,2010,WD,Normal,127000,2080.01,61.05739876250594,3.3158494430315235,0.0,0.31682539987788516,0.0,0.18317219628751782,0.499997596165403,0.499997596165403,0.0,0.0,0.499997596165403,0.12499939904135075,0.0,0.0499997596165403,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,48,0.005769225221898825,1,2
80,RL,0.0,10970,Pave,0,2,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,Plywood,HdBoard,None,0.0,3,3,CBlock,3,4,4,6,505,2,435,0,940,GasA,3,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,2,5,7,0,0,Detchd,1981,1,2,576,3,2,3,0,0,34,0,0,0,0,3,None,0,10,2008,WD,Normal,147000,1966.01,74.77072853139099,5.579829197206525,0.0,0.25686542794797584,0.22126031912350394,0.0,0.4781257470714798,0.5218691664844024,0.0,0.0,0.5218691664844024,0.29297918118422595,0.0,0.0,0.01729391000045778,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,30,30,0.004873289597183628,1,1
60,RL,65.0,8125,Pave,0,1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,3,3,1,1,0,1,0,702,702,GasA,4,Y,SBrkr,702,779,0,1481,0,0,2,1,3,1,2,6,7,1,3,Attchd,1994,3,2,343,3,3,3,0,36,0,0,0,0,0,0,None,0,3,2009,WD,Normal,174000,2183.01,79.70646034603597,3.72192523167553,0.0,0.0,0.0,0.3215743400167658,0.3215743400167658,0.3215743400167658,0.3568467391354139,0.0,0.6784210791521798,0.157122505164887,0.0,0.01649099179573158,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,14,15,0.004051313942394367,0,3
20,RL,80.0,10400,Pave,0,1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,189.0,3,3,CBlock,3,3,1,1,0,1,0,1090,1090,GasA,3,Y,SBrkr,1370,0,0,1370,0,0,2,0,3,1,2,6,7,1,3,Attchd,1976,2,2,479,3,3,3,0,0,0,0,0,0,0,3,None,0,6,2009,WD,Family,152000,2460.01,61.78836671395644,4.2276250909549145,0.07682895597985373,0.0,0.0,0.44308762972508237,0.44308762972508237,0.5569083052507916,0.0,0.0,0.5569083052507916,0.19471465563148116,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,33,33,0.004379558847037338,0,2
60,RL,0.0,11029,Pave,0,2,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,3,3,CBlock,2,3,2,4,619,1,0,435,1054,GasA,3,Y,SBrkr,1512,1142,0,2654,1,0,2,1,4,1,3,9,7,1,4,Attchd,1968,1,2,619,3,3,3,0,65,0,0,222,0,0,0,None,0,8,2006,WD,Normal,250000,3708.01,67.42160889533739,2.974371698026704,0.0593310158278969,0.16693590362485536,0.0,0.11731359947788705,0.28424950310274244,0.40776589059900054,0.3079819094339012,0.0,0.7157478000329017,0.16693590362485536,0.0,0.01752961831278772,0.0,0.0,0.0598703886990596,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,22,38,0.003391106484134708,1,3
50,RL,55.0,7642,Pave,0,1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,BrkTil,2,3,1,1,0,1,0,912,912,GasA,4,Y,SBrkr,912,514,0,1426,0,0,1,1,3,1,3,7,7,1,4,Detchd,1925,1,1,216,3,3,3,0,240,0,0,0,0,0,4,None,0,6,2007,WD,Normal,189950,2338.01,81.24430605514945,3.268591665561738,0.0,0.0,0.0,0.3900753204648397,0.3900753204648397,0.3900753204648397,0.2198450819286487,0.0,0.6099204023934884,0.09238626011009361,0.0,0.10265140012232624,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,9,89,0.004908832462249325,0,2
190,RL,75.0,11625,Pave,0,1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,1965,Hip,CompShg,Plywood,HdBoard,None,0.0,3,3,PConc,2,3,2,4,841,1,0,198,1039,GasA,5,Y,SBrkr,1039,0,0,1039,1,0,1,1,3,1,2,6,7,0,0,Attchd,1965,1,2,504,3,3,3,0,0,0,0,0,0,0,0,None,0,4,2010,WD,Normal,131500,2078.01,63.281697393179044,5.594294541412216,0.0,0.40471412553356334,0.0,0.09528346831824677,0.4999975938518101,0.4999975938518101,0.0,0.0,0.4999975938518101,0.24253973753735542,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,45,45,0.005774777887605498,1,2
20,RL,81.0,9672,Pave,0,1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984,1985,Hip,CompShg,HdBoard,Plywood,None,0.0,3,3,PConc,3,3,1,6,338,1,0,702,1040,GasA,3,Y,SBrkr,1097,0,0,1097,0,0,2,0,3,1,2,6,7,0,0,Attchd,1986,1,2,480,3,3,3,0,0,0,0,0,0,0,4,None,0,5,2010,WD,Normal,152000,2137.01,71.12741634339567,4.525949808377125,0.0,0.15816491265834037,0.0,0.32849635705963,0.4866612697179704,0.5133340508467438,0.0,0.0,0.5133340508467438,0.22461289371598633,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,25,26,0.005469457183721801,0,2
20,RL,70.0,7931,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,None,0.0,3,3,CBlock,2,3,1,4,1148,1,0,0,1148,GasA,3,Y,SBrkr,1148,0,0,1148,1,0,1,0,3,1,2,6,7,0,0,Attchd,1959,1,1,672,3,3,3,0,0,0,0,0,0,0,4,None,0,7,2009,WD,Normal,132500,2296.01,57.708807888467376,3.454253248025923,0.0,0.49999782230913625,0.0,0.0,0.49999782230913625,0.49999782230913625,0.0,0.0,0.49999782230913625,0.2926816520833968,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,50,50,0.005226476283557244,1,1
20,FV,72.0,8640,Pave,0,1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0,1,0,1372,1372,GasA,5,Y,SBrkr,1372,0,0,1372,0,0,2,0,3,1,3,6,7,0,0,Attchd,2008,3,2,529,3,3,3,0,140,0,0,0,0,0,0,None,0,5,2008,New,Partial,250580,2744.01,91.31890918764873,3.148676571878382,0.0,0.0,0.0,0.499998177849206,0.499998177849206,0.499998177849206,0.0,0.0,0.499998177849206,0.19278355399579447,0.0,0.051020222229510824,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0.004373174655120514,0,2
20,RL,0.0,8750,Pave,0,2,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,3,3,CBlock,2,3,1,4,828,1,0,174,1002,GasA,3,Y,SBrkr,1002,0,0,1002,1,0,1,0,3,1,2,5,7,0,0,Detchd,1973,1,2,902,3,3,3,0,0,0,0,0,0,0,3,None,0,8,2009,WD,Normal,148500,2004.01,74.10142663958763,4.36624567741678,0.03792396245527717,0.41317159096012496,0.0,0.0868259140423451,0.49999750500247003,0.49999750500247003,0.0,0.0,0.49999750500247003,0.45009755440342114,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,39,39,0.00499001498002497,1,1
20,RL,67.0,10656,Pave,0,2,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,4,3,PConc,3,3,3,1,0,1,0,1638,1638,GasA,5,Y,SBrkr,1646,0,0,1646,0,0,2,0,3,1,3,6,7,1,4,Attchd,2007,2,3,870,3,3,3,192,80,0,0,0,0,0,0,None,0,11,2007,New,Partial,248900,3284.01,75.79148662762903,3.2448135054399954,0.08343458150249237,0.0,0.0,0.4987804543835128,0.4987804543835128,0.5012165005587681,0.0,0.0,0.5012165005587681,0.2649200215590086,0.05846510820612604,0.024360461752552517,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0.0036451982714469796,0,2
20,RL,85.0,6970,Pave,0,1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,2,3,1,5,932,1,0,108,1040,GasA,3,Y,SBrkr,1120,0,0,1120,1,0,1,1,3,1,1,5,7,0,0,Attchd,1961,2,2,544,3,3,3,168,0,0,0,0,0,0,0,Shed,400,5,2007,WD,Normal,129000,2160.01,59.72194573173272,3.22683691279207,0.0,0.4314794838912782,0.0,0.04999976851959018,0.4814792524108684,0.5185161179809352,0.0,0.0,0.5185161179809352,0.25185068587645426,0.07777741769714028,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,46,46,0.004464281728319886,1,2
60,RL,0.0,14762,Pave,0,3,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,4,Y,SBrkr,1547,720,53,2320,0,0,2,0,2,1,2,7,7,1,3,Attchd,1979,1,2,672,3,3,2,120,144,0,0,0,0,0,0,None,0,5,2006,WD,Normal,169000,2320.01,72.84451360123447,6.362903608174102,0.0,0.0,0.0,0.0,0.0,0.666807470657454,0.3103434898987504,0.022844729117546904,0.9999956896737513,0.2896539239055004,0.05172391498312507,0.06206869797975008,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,56,58,0.003017240078775828,0,2
