SalePrice,Unit_Price,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,FEN_IndoorArea,FEC_ExterQual_dual,FEC_LotShape_dual,FEC_ExterCond_dual,FEC_BsmtQual_dual,FEC_BsmtCond_dual,FEC_BsmtExposure_dual,FEC_BsmtFinType1_dual,FEC_BsmtFinType2_dual,FEC_HeatingQC_dual,FEC_Functional_dual,FEC_KitchenQual_dual,FEC_GarageQual_dual,FEC_GarageFinish_dual,FEC_GarageCond_dual,FEC_PavedDrive_dual,FEC_PoolQC_dual,FEC_Fence_dual,FEC_FireplaceQu_dual,FEC_Alley_dual,FEC_OverallQual_dual,FEC_OverallCond_dual,FEC_BsmtFullBath_dual,FEC_BsmtHalfBath_dual,FEC_FullBath_dual,FEC_HalfBath_dual,FEC_BedroomAbvGr_dual,FEC_KitchenAbvGr_dual,FEC_TotRmsAbvGrd_dual,FEC_Fireplaces_dual,FEC_GarageCars_dual,FEC_YearBuilt_dual,FEC_YearRemodAdd_dual,FEC_MoSold_dual,FEC_YrSold_dual,FEC_GarageYrBlt_dual,FEC_LotArea_dual,FEC_MasVnrArea_dual,FEC_BsmtFinSF1_dual,FEC_BsmtFinSF2_dual,FEC_BsmtUnfSF_dual,FEC_TotalBsmtSF_dual,FEC_1stFlrSF_dual,FEC_2ndFlrSF_dual,FEC_LowQualFinSF_dual,FEC_GrLivArea_dual,FEC_GarageArea_dual,FEC_WoodDeckSF_dual,FEC_OpenPorchSF_dual,FEC_EnclosedPorch_dual,FEC_3SsnPorch_dual,FEC_ScreenPorch_dual,FEC_PoolArea_dual,FEC_MiscVal_dual,FEC_LotFrontage_dual,FEN_YearAfterRemode,FEN_YearAfterbuilt,FEN_TotRmsAbvGrd_Per_GrLivArea,FEN_BsmtTotalbath,FEN_GrLivTotalbath,FEN_Area_comp0,FEN_Area_comp1,FEN_Area_comp2,FEN_Area_comp3,FEN_Area_comp4,FEN_Area_comp5,FEN_Area_comp7
141000,83.13581208,120,RM,0,4426,Pave,0,1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147,4,3,PConc,3,3,4,6,697,1,0,151,848,GasA,5,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,3,3,7,1,3,Attchd,2004,2,2,420,3,3,3,149,0,0,0,0,0,0,0,None,0,5,2008,WD,Normal,1696.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,4,4,0.003537732,1,1,-1.551007803,-0.32472673,0.123818003,0.002890293,-0.070088742,0.006627647,0.025465489
755000,111.6860601,60,RL,104,21535,Pave,0,2,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,6,1994,1995,Gable,WdShngl,HdBoard,HdBoard,BrkFace,1170,5,3,PConc,4,3,4,6,1455,1,0,989,2444,GasA,5,Y,SBrkr,2444,1872,0,4316,0,1,3,1,4,1,4,10,7,2,5,Attchd,1994,3,3,832,3,3,3,382,50,0,0,0,0,0,0,None,0,1,2007,WD,Normal,6760.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,12,13,0.00231696,1,4,-0.980095688,0.093441302,0.163445338,-0.101396707,-0.000977023,-0.03966517,0.128562567
335000,89.83593545,60,RL,42,26178,Pave,0,2,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,2Story,7,5,1989,1990,Hip,CompShg,MetalSd,MetalSd,BrkFace,293,4,3,PConc,3,3,4,6,965,1,0,245,1210,GasA,5,Y,SBrkr,1238,1281,0,2519,1,0,2,1,4,1,3,9,7,2,4,Attchd,1989,2,2,628,3,3,3,320,27,0,0,0,0,0,0,None,0,4,2006,WD,Normal,3729.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,16,17,0.003572845,1,3,2.854322698,0.154599216,0.260425816,-0.172194391,-0.014061584,-0.018116128,0.03291751
108480,50.5493891,30,RL,60,5400,Pave,0,1,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,BrkTil,2,3,1,1,0,1,0,1073,1073,GasA,5,Y,SBrkr,1073,0,0,1073,0,0,1,0,2,1,2,4,7,0,0,Detchd,1968,1,1,326,3,3,3,0,0,112,0,0,0,0,0,None,0,12,2006,WD,Abnorml,2146.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,38,85,0.003727862,0,1,-1.649616232,-0.007500328,-0.372303915,0.032151593,0.012964045,-0.023472097,-0.022966643
141500,57.37990771,50,RM,51,6120,Pave,0,1,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,2,BrkTil,2,3,1,1,0,1,0,927,927,GasA,3,Y,SBrkr,1067,472,0,1539,0,0,1,1,3,1,2,5,7,0,0,Detchd,1995,1,2,576,3,3,3,112,0,0,0,0,0,0,3,None,0,4,2009,WD,Normal,2466.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,59,73,0.003248861,0,2,-1.684161748,0.17847252,-0.141875462,0.0290917,-0.04431574,0.032750411,-0.042434214
176000,78.25630719,20,RL,54,13811,Pave,0,2,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,72,3,3,CBlock,3,4,1,6,980,2,40,92,1112,GasA,4,Y,SBrkr,1137,0,0,1137,1,0,2,0,2,1,3,5,7,1,3,Attchd,1987,1,2,551,3,3,3,125,0,0,0,0,0,0,0,None,0,7,2006,WD,Normal,2249.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,19,19,0.004397534,1,2,1.980345262,-0.315997688,0.147218368,-0.043473437,-0.043421205,0.009376333,-0.018015946
89000,72.23908703,30,RM,50,6000,Pave,0,1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,2,3,1,2,616,1,0,0,616,GasA,4,Y,SBrkr,616,0,0,616,0,0,1,0,2,1,2,4,7,0,0,Detchd,1921,1,1,205,3,3,3,0,0,129,0,0,0,0,0,None,0,6,2006,WD,Normal,1232.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,56,85,0.006493496,0,1,0.709878864,-0.367834014,0.204865485,-0.052270403,0.015637098,-0.061041863,-0.050219854
123500,58.03516884,20,RL,57,6420,Pave,0,2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,PConc,4,4,2,2,210,5,551,219,980,GasA,2,Y,FuseA,1148,0,0,1148,0,1,1,0,2,1,2,6,7,0,0,Detchd,1952,1,1,308,3,3,3,0,0,0,0,0,0,0,0,None,0,9,2006,WD,Normal,2128.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,54,54,0.005226476,1,1,-1.143989245,-0.130221056,-0.019363918,0.114327286,0.221004451,0.181348412,0.015036828
138500,77.45998367,20,RL,65,8450,Pave,0,1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,2,3,1,6,553,4,117,224,894,GasA,5,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,2,5,7,1,4,Detchd,1973,1,1,336,3,3,3,416,144,0,0,0,0,0,3,None,0,4,2010,WD,Normal,1788.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,45,0.005592835,1,1,0.564442276,-0.24651017,0.036391918,-0.022839285,0.040915241,0.0422717,-0.025853731
196000,70.45240509,120,FV,59,4282,Pave,2,3,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0,4,3,PConc,3,3,2,6,16,1,0,1375,1391,GasA,5,Y,SBrkr,1391,0,0,1391,0,0,2,0,2,1,3,5,7,0,0,Attchd,2004,2,2,530,3,3,3,156,158,0,0,0,0,0,0,None,0,7,2008,WD,Normal,2782.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,4,4,0.003594534,0,2,-2.626281428,-0.02236765,-0.355704273,0.05217955,-0.018217277,0.005657679,-0.029575165
312500,86.80507331,20,RL,85,14331,Pave,0,1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630,4,3,PConc,4,3,4,6,1274,1,0,526,1800,GasA,5,Y,SBrkr,1800,0,0,1800,1,0,2,0,3,1,3,7,7,1,4,Attchd,2002,3,3,765,3,3,3,270,78,0,0,0,0,0,0,None,0,5,2006,WD,Normal,3600.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,4,4,0.003888887,1,2,-0.181211944,-0.269049713,0.049643529,-0.023546119,-0.066254441,-0.012410697,0.123340604
140000,60.1369404,20,RL,80,9600,Pave,0,1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168,3,3,CBlock,2,3,1,1,0,1,0,1164,1164,GasA,3,Y,SBrkr,1164,0,0,1164,0,0,1,1,3,1,2,6,7,0,0,Attchd,1969,1,2,528,3,3,3,0,0,0,0,0,0,0,0,None,0,7,2006,COD,Normal,2328.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,37,37,0.005154635,0,2,-0.042405699,0.002542389,-0.375827511,0.016898126,-0.063729617,0.020057777,0.039864222
361919,94.99136487,60,RL,82,12438,Pave,0,2,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,466,5,3,PConc,4,4,1,1,0,1,0,1234,1234,GasA,5,Y,SBrkr,1264,1312,0,2576,0,0,2,1,4,1,4,10,7,1,4,BuiltIn,2006,3,3,666,3,3,3,324,100,0,0,0,0,0,0,None,0,7,2006,New,Partial,3810.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0.003881986,0,3,-0.903742012,0.320971482,-0.018600916,-0.086534254,-0.033017872,0.01320187,0.079710163
140000,64.4561284,190,RM,76,7630,Pave,0,1,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,BrkTil,3,3,1,1,0,1,0,360,360,GasA,4,Y,SBrkr,1032,780,0,1812,0,0,2,0,4,2,3,8,7,1,1,Detchd,1999,1,2,672,3,3,1,344,0,40,0,0,0,0,3,None,0,5,2010,WD,Normal,2172.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,14,110,0.004415009,0,2,-0.650140695,0.384825851,0.17471264,0.165506248,-0.071100699,0.061467575,-0.052694897
213000,72.03197814,20,RL,70,8400,Pave,0,1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109,4,3,PConc,3,3,3,6,712,1,0,761,1473,GasA,5,Y,SBrkr,1484,0,0,1484,1,0,2,0,3,1,3,7,7,0,0,Attchd,2004,2,2,606,3,3,3,0,35,0,144,0,0,0,0,None,0,5,2010,WD,Normal,2957.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,5,6,0.004716978,1,2,-1.322163067,-0.189547149,-0.08301769,0.014028524,-0.032412688,-0.011480326,-0.00687508
55000,50.36537792,190,RM,70,5600,Pave,0,1,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Sdng,None,0,2,2,Slab,0,0,0,0,0,0,0,0,0,GasA,2,N,SBrkr,372,720,0,1092,0,0,2,0,3,2,1,7,4,0,0,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Othr,3500,7,2010,WD,Normal,1092.01,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,60,80,0.006410251,0,2,0.961832647,0.698074164,0.465857857,0.012989571,0.162052555,-0.123253048,-0.011763419
302000,87.10650645,20,RL,0,115149,Pave,0,3,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,351,3,3,CBlock,3,3,4,6,1219,1,0,424,1643,GasA,3,Y,SBrkr,1824,0,0,1824,1,0,2,0,2,1,3,5,7,2,3,Attchd,1971,1,2,739,3,3,3,380,48,0,0,0,0,0,0,None,0,6,2007,WD,Normal,3467.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,5,36,0.002741227,1,2,29.04614464,-0.017692981,-0.110260053,-0.454903424,-0.062650992,-0.063401991,0.123236903
254000,95.92072567,120,RL,48,6240,Pave,0,1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176,4,3,PConc,3,3,1,6,863,1,0,461,1324,GasA,5,Y,SBrkr,1324,0,0,1324,1,0,2,0,2,1,3,6,7,1,4,Attchd,2006,3,2,550,3,3,3,192,38,0,0,0,0,0,0,None,0,12,2009,WD,Normal,2648.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,3,3,0.004531719,1,2,-1.805304053,-0.26049619,0.021789299,0.008740238,-0.037766282,-0.010758387,0.016582694
179540,82.2062069,60,RL,65,9018,Pave,0,2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,3,3,3,1,0,1,0,728,728,GasA,5,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,3,8,7,1,4,Attchd,2007,3,2,400,3,3,3,100,24,0,0,0,0,0,0,None,0,7,2007,New,Partial,2184.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0.005494502,0,3,-0.039078014,0.317373968,-0.045801395,-0.096267066,-0.013676486,0.014385804,-0.038797157
109900,61.74087932,20,RL,0,7162,Pave,0,2,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41,3,3,PConc,2,3,1,1,0,1,0,876,876,GasA,3,Y,SBrkr,904,0,0,904,0,0,1,0,3,1,2,6,7,0,0,Attchd,1966,1,1,408,3,3,3,0,0,0,0,0,0,0,3,None,0,12,2008,WD,Abnorml,1780.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,42,42,0.006637161,0,1,-0.142133253,0.004638197,-0.367955738,0.032839106,-0.052673517,0.019662457,-0.008012867
52000,52.05100999,30,RL,56,4130,Pave,0,2,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,CBlock,2,3,1,1,0,1,0,270,270,GasA,4,Y,SBrkr,729,0,0,729,0,0,1,0,2,1,2,5,2,0,0,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,None,0,7,2008,WD,Normal,999.01,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,5,73,0.006858701,0,1,-0.026085824,0.089475506,-0.118417678,0.331712289,0.175619173,-0.170880266,0.023396947
102776,50.45409471,50,C,66,8712,Pave,2,1,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,Stone,2,3,2,1,0,1,0,859,859,GasA,4,Y,SBrkr,859,319,0,1178,0,0,1,0,2,1,2,7,7,0,0,Detchd,1964,2,1,384,3,3,1,68,0,98,0,0,0,0,0,None,0,1,2010,WD,Abnorml,2037.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,60,110,0.00594227,0,1,0.109802351,0.152772303,-0.224081239,-0.04038953,-0.015440461,0.006023602,-0.032409246
189000,76.95377073,120,RL,40,4671,Pave,0,2,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,0,4,3,PConc,3,3,2,6,767,1,0,461,1228,GasA,4,Y,SBrkr,1228,0,0,1228,1,0,2,0,2,1,3,5,7,1,4,Attchd,1988,3,2,472,3,3,3,168,120,0,0,0,0,0,0,None,0,10,2008,WD,Normal,2456.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,19,20,0.004071658,1,2,-2.259909304,-0.252743424,0.005049009,0.016379667,-0.011762743,-0.018432471,-0.045925571
129000,67.18680014,190,RL,60,9873,Pave,0,1,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160,3,3,CBlock,2,3,3,5,789,1,0,171,960,GasW,3,N,SBrkr,960,0,0,960,1,0,1,0,3,1,2,6,7,0,0,Detchd,1970,1,2,576,3,3,3,0,288,0,0,0,0,0,0,None,0,5,2006,WD,Normal,1920.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,36,36,0.006249993,1,1,0.981093768,-0.302253707,0.108519468,-0.029983104,-0.114634627,0.028919427,0.015751628
130500,59.20998902,60,RL,0,13517,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,289,4,3,CBlock,2,3,1,6,533,1,0,192,725,GasA,5,Y,SBrkr,725,754,0,1479,0,0,2,1,3,1,3,6,7,0,0,Attchd,1976,2,2,475,3,3,3,0,44,0,0,0,0,0,0,None,0,3,2010,WD,Normal,2204.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,5,34,0.004056792,0,3,1.966962382,0.157747827,0.242502957,-0.153585257,-0.063887885,0.008486836,0.07241211
165000,68.35071789,20,RL,78,10140,Pave,0,1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174,3,3,CBlock,3,3,1,1,0,1,0,1064,1064,GasA,3,Y,SBrkr,1350,0,0,1350,0,0,2,0,3,1,2,7,7,1,3,Attchd,1974,2,2,478,3,3,3,0,0,0,0,0,0,0,3,None,0,8,2009,WD,Normal,2414.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,35,35,0.005185181,0,2,0.03597224,0.024634816,-0.307775627,0.10165461,-0.028698263,-0.011523203,0.048563723
159500,48.7466458,70,RM,60,10800,Pave,1,1,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0,3,4,BrkTil,2,3,1,1,0,1,0,718,718,GasA,5,Y,SBrkr,1576,978,0,2554,0,0,1,1,3,1,2,8,7,0,0,Detchd,1996,1,2,704,3,3,2,0,48,143,0,0,0,0,0,None,0,7,2007,WD,Normal,3272.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,9,117,0.00313234,0,2,-0.86315112,0.324440853,0.079730261,0.137020922,-0.006561821,-0.002419279,-0.039533332
157000,66.69442061,20,RL,80,10000,Pave,0,1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,3,1,4,1084,1,0,92,1176,GasA,4,Y,SBrkr,1178,0,0,1178,0,1,1,1,3,1,3,5,7,1,2,Attchd,1973,1,2,439,3,3,3,224,0,0,0,0,0,0,3,None,0,11,2008,WD,Normal,2354.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,8,35,0.004244479,1,2,0.08768744,-0.346694893,0.166156932,-0.036133139,-0.003926022,-0.036454943,-0.046669613
341000,91.44493728,60,RL,96,10542,Pave,0,1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651,4,3,PConc,3,3,4,6,1173,1,0,138,1311,GasA,5,Y,SBrkr,1325,1093,0,2418,1,0,2,1,3,1,3,9,7,1,3,Attchd,1993,2,3,983,3,3,3,250,154,216,0,0,0,0,0,None,0,8,2008,WD,Normal,3729.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,14,15,0.003722083,1,3,-1.33687166,0.027779075,0.308346057,-0.082406134,-0.101911702,0.036505619,0.095760817
128500,66.1682166,20,RL,69,9920,Pave,0,2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0,3,3,CBlock,3,3,4,5,523,1,0,448,971,GasA,3,Y,SBrkr,971,0,0,971,0,0,1,1,3,1,2,5,7,1,1,Attchd,1969,1,1,300,3,3,3,0,0,0,0,0,0,0,0,None,0,5,2006,WD,Normal,1942.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,37,37,0.005149325,0,2,0.944976892,-0.191630895,-0.069832539,-0.036260863,0.013291658,-0.047061335,-0.030323976
